sourceID,targetID,source,relationship
D:8500,ORPHA:83619,merged_by_name,disease_exact
D:8501,ORPHA:220448,merged_by_name,disease_exact
D:8502,OMIM:613112,merged_by_name,disease_exact
D:8503,OMIM:619840,merged_by_name,disease_exact
D:8504,OMIM:613075,merged_by_name,disease_exact
D:8504,ORPHA:217335,merged_by_name,disease_exact
D:8505,ORPHA:137814,merged_by_name,disease_exact
D:8506,ORPHA:91494,merged_by_name,disease_exact
D:8507,OMIM:603075,merged_by_name,disease_exact
D:8508,OMIM:611953,merged_by_name,disease_exact
D:8509,OMIM:615439,merged_by_name,disease_exact
D:8510,OMIM:615591,merged_by_name,disease_exact
D:8511,OMIM:153800,merged_by_name,disease_exact
D:8512,OMIM:608895,merged_by_name,disease_exact
D:8513,OMIM:610698,merged_by_name,disease_exact
D:8514,OMIM:613757,merged_by_name,disease_exact
D:8515,OMIM:610149,merged_by_name,disease_exact
D:8516,OMIM:616118,merged_by_name,disease_exact
D:8517,OMIM:300834,merged_by_name,disease_exact
D:8518,OMIM:616170,merged_by_name,disease_exact
D:8519,OMIM:620762,merged_by_name,disease_exact
D:8520,OMIM:608970,merged_by_name,disease_exact
D:8521,OMIM:153870,merged_by_name,disease_exact
D:8521,ORPHA:251287,merged_by_name,disease_exact
D:8522,OMIM:217800,merged_by_name,disease_exact
D:8522,ORPHA:98969,merged_by_name,disease_exact
D:8523,OMIM:153890,merged_by_name,disease_exact
D:8524,OMIM:169150,merged_by_name,disease_exact
D:8525,OMIM:617111,merged_by_name,disease_exact
D:8525,ORPHA:466718,merged_by_name,disease_exact
D:8526,OMIM:136550,merged_by_name,disease_exact
D:8526,ORPHA:75327,merged_by_name,disease_exact
D:8527,OMIM:608051,merged_by_name,disease_exact
D:8527,ORPHA:319640,merged_by_name,disease_exact
D:8528,OMIM:608850,merged_by_name,disease_exact
D:8529,OMIM:619977,merged_by_name,disease_exact
D:8530,OMIM:153840,merged_by_name,disease_exact
D:8531,OMIM:153700,merged_by_name,disease_exact
D:8531,ORPHA:1243,merged_by_name,disease_exact
D:8532,OMIM:608161,merged_by_name,disease_exact
D:8533,OMIM:616151,merged_by_name,disease_exact
D:8534,OMIM:616152,merged_by_name,disease_exact
D:8535,OMIM:309100,merged_by_name,disease_exact
D:8536,OMIM:153880,merged_by_name,disease_exact
D:8536,ORPHA:75381,merged_by_name,disease_exact
D:8537,ORPHA:79457,merged_by_name,disease_exact
D:8538,ORPHA:686495,merged_by_name,disease_exact
D:8539,ORPHA:137867,merged_by_name,disease_exact
D:8540,ORPHA:324972,merged_by_name,disease_exact
D:8541,OMIM:248260,merged_by_name,disease_exact
D:8542,OMIM:619290,merged_by_name,disease_exact
D:8542,ORPHA:438274,merged_by_name,disease_exact
D:8543,OMIM:609628,merged_by_name,disease_exact
D:8543,ORPHA:77297,merged_by_name,disease_exact
D:8544,OMIM:125480,merged_by_name,disease_exact
D:8545,OMIM:309200,merged_by_name,disease_exact
D:8546,OMIM:608516,merged_by_name,disease_exact
D:8547,ORPHA:210272,merged_by_name,disease_exact
D:8548,ORPHA:556,merged_by_name,disease_exact
D:8549,OMIM:614753,merged_by_name,disease_exact
D:8549,ORPHA:420179,merged_by_name,disease_exact
D:8550,ORPHA:673,merged_by_name,disease_exact
D:8551,ORPHA:529970,merged_by_name,disease_exact
D:8552,ORPHA:171709,merged_by_name,disease_exact
D:8553,ORPHA:98313,merged_by_name,disease_exact
D:8554,ORPHA:399764,merged_by_name,disease_exact
D:8555,ORPHA:352613,merged_by_name,disease_exact
D:8556,ORPHA:98343,merged_by_name,disease_exact
D:8557,ORPHA:399998,merged_by_name,disease_exact
D:8558,ORPHA:399771,merged_by_name,disease_exact
D:8559,ORPHA:399813,merged_by_name,disease_exact
D:8560,ORPHA:399805,merged_by_name,disease_exact
D:8561,OMIM:243060,merged_by_name,disease_exact
D:8561,ORPHA:137893,merged_by_name,disease_exact
D:8562,ORPHA:217034,merged_by_name,disease_exact
D:8563,ORPHA:399775,merged_by_name,disease_exact
D:8564,ORPHA:399786,merged_by_name,disease_exact
D:8565,ORPHA:399808,merged_by_name,disease_exact
D:8566,OMIM:617596,merged_by_name,disease_exact
D:8567,ORPHA:684757,merged_by_name,disease_exact
D:8568,ORPHA:98516,merged_by_name,disease_exact
D:8569,ORPHA:98514,merged_by_name,disease_exact
D:8570,ORPHA:268843,merged_by_name,disease_exact
D:8571,ORPHA:98196,merged_by_name,disease_exact
D:8572,ORPHA:139042,merged_by_name,disease_exact
D:8573,ORPHA:139021,merged_by_name,disease_exact
D:8574,ORPHA:180766,merged_by_name,disease_exact
D:8575,ORPHA:289385,merged_by_name,disease_exact
D:8576,OMIM:602248,merged_by_name,disease_exact
D:8576,ORPHA:656071,merged_by_name,disease_exact
D:8576,ORPHA:679,merged_by_name,disease_exact
D:8577,ORPHA:398934,merged_by_name,disease_exact
D:8578,ORPHA:276145,merged_by_name,disease_exact
D:8579,ORPHA:35807,merged_by_name,disease_exact
D:8580,ORPHA:213837,merged_by_name,disease_exact
D:8581,ORPHA:213751,merged_by_name,disease_exact
D:8582,ORPHA:206489,merged_by_name,disease_exact
D:8583,ORPHA:99915,merged_by_name,disease_exact
D:8584,ORPHA:423,merged_by_name,disease_exact
D:8585,OMIM:145600,merged_by_name,disease_exact
D:8586,OMIM:154275,merged_by_name,disease_exact
D:8587,OMIM:154276,merged_by_name,disease_exact
D:8588,OMIM:600467,merged_by_name,disease_exact
D:8589,OMIM:601887,merged_by_name,disease_exact
D:8590,ORPHA:207046,merged_by_name,disease_exact
D:8591,ORPHA:168999,merged_by_name,disease_exact
D:8592,ORPHA:213782,merged_by_name,disease_exact
D:8593,ORPHA:213589,merged_by_name,disease_exact
D:8594,ORPHA:213512,merged_by_name,disease_exact
D:8595,ORPHA:206538,merged_by_name,disease_exact
D:8596,ORPHA:398940,merged_by_name,disease_exact
D:8597,ORPHA:3148,merged_by_name,disease_exact
D:8598,ORPHA:252128,merged_by_name,disease_exact
D:8599,ORPHA:168811,merged_by_name,disease_exact
D:8600,ORPHA:99916,merged_by_name,disease_exact
D:8601,ORPHA:35808,merged_by_name,disease_exact
D:8602,ORPHA:398987,merged_by_name,disease_exact
D:8603,ORPHA:252212,merged_by_name,disease_exact
D:8604,ORPHA:180242,merged_by_name,disease_exact
D:8605,ORPHA:398043,merged_by_name,disease_exact
D:8606,ORPHA:673466,merged_by_name,disease_exact
D:8607,OMIM:154300,merged_by_name,disease_exact
D:8608,OMIM:248360,merged_by_name,disease_exact
D:8608,ORPHA:943,merged_by_name,disease_exact
D:8609,OMIM:212112,merged_by_name,disease_exact
D:8609,ORPHA:2229,merged_by_name,disease_exact
D:8610,ORPHA:99090,merged_by_name,disease_exact
D:8611,ORPHA:2453,merged_by_name,disease_exact
D:8612,OMIM:613689,merged_by_name,disease_exact
D:8612,ORPHA:238744,merged_by_name,disease_exact
D:8613,ORPHA:397941,merged_by_name,disease_exact
D:8614,ORPHA:695110,merged_by_name,disease_exact
D:8615,ORPHA:141174,merged_by_name,disease_exact
D:8616,OMIM:615381,merged_by_name,disease_exact
D:8616,ORPHA:363649,merged_by_name,disease_exact
D:8617,OMIM:619127,merged_by_name,disease_exact
D:8617,ORPHA:647667,merged_by_name,disease_exact
D:8618,OMIM:248370,merged_by_name,disease_exact
D:8618,ORPHA:2457,merged_by_name,disease_exact
D:8618,ORPHA:90153,merged_by_name,disease_exact
D:8619,OMIM:608612,merged_by_name,disease_exact
D:8619,ORPHA:90154,merged_by_name,disease_exact
D:8620,ORPHA:155899,merged_by_name,disease_exact
D:8621,OMIM:616367,merged_by_name,disease_exact
D:8621,ORPHA:443995,merged_by_name,disease_exact
D:8622,OMIM:602562,merged_by_name,disease_exact
D:8622,ORPHA:357158,merged_by_name,disease_exact
D:8623,OMIM:608257,merged_by_name,disease_exact
D:8624,OMIM:610536,merged_by_name,disease_exact
D:8624,ORPHA:79113,merged_by_name,disease_exact
D:8625,ORPHA:306682,merged_by_name,disease_exact
D:8626,OMIM:248450,merged_by_name,disease_exact
D:8626,ORPHA:2717,merged_by_name,disease_exact
D:8627,OMIM:154570,merged_by_name,disease_exact
D:8628,OMIM:614372,merged_by_name,disease_exact
D:8629,OMIM:248510,merged_by_name,disease_exact
D:8629,ORPHA:118,merged_by_name,disease_exact
D:8630,ORPHA:2459,merged_by_name,disease_exact
D:8631,ORPHA:52416,merged_by_name,disease_exact
D:8632,OMIM:248600,merged_by_name,disease_exact
D:8632,ORPHA:511,merged_by_name,disease_exact
D:8633,OMIM:615135,merged_by_name,disease_exact
D:8634,OMIM:620698,merged_by_name,disease_exact
D:8635,OMIM:620699,merged_by_name,disease_exact
D:8636,OMIM:619322,merged_by_name,disease_exact
D:8636,ORPHA:659873,merged_by_name,disease_exact
D:8637,OMIM:619680,merged_by_name,disease_exact
D:8637,ORPHA:692173,merged_by_name,disease_exact
D:8638,ORPHA:228157,merged_by_name,disease_exact
D:8639,ORPHA:99826,merged_by_name,disease_exact
D:8640,ORPHA:221074,merged_by_name,disease_exact
D:8641,OMIM:154600,merged_by_name,disease_exact
D:8641,ORPHA:91412,merged_by_name,disease_exact
D:8642,OMIM:248700,merged_by_name,disease_exact
D:8642,ORPHA:2461,merged_by_name,disease_exact
D:8643,OMIM:616914,merged_by_name,disease_exact
D:8643,ORPHA:300382,merged_by_name,disease_exact
D:8644,OMIM:154700,merged_by_name,disease_exact
D:8644,ORPHA:284963,merged_by_name,disease_exact
D:8644,ORPHA:558,merged_by_name,disease_exact
D:8645,ORPHA:284993,merged_by_name,disease_exact
D:8646,ORPHA:284973,merged_by_name,disease_exact
D:8647,OMIM:609008,merged_by_name,disease_exact
D:8648,OMIM:248770,merged_by_name,disease_exact
D:8648,ORPHA:2463,merged_by_name,disease_exact
D:8649,ORPHA:314041,merged_by_name,disease_exact
D:8650,OMIM:223330,merged_by_name,disease_exact
D:8650,ORPHA:2464,merged_by_name,disease_exact
D:8651,ORPHA:90338,merged_by_name,disease_exact
D:8652,ORPHA:307995,merged_by_name,disease_exact
D:8653,ORPHA:300912,merged_by_name,disease_exact
D:8654,ORPHA:444,merged_by_name,disease_exact
D:8655,OMIM:146550,merged_by_name,disease_exact
D:8656,ORPHA:101104,merged_by_name,disease_exact
D:8657,OMIM:248800,merged_by_name,disease_exact
D:8657,ORPHA:559,merged_by_name,disease_exact
D:8658,OMIM:154780,merged_by_name,disease_exact
D:8658,ORPHA:560,merged_by_name,disease_exact
D:8659,OMIM:602535,merged_by_name,disease_exact
D:8659,ORPHA:561,merged_by_name,disease_exact
D:8660,OMIM:147430,merged_by_name,disease_exact
D:8660,ORPHA:653728,merged_by_name,disease_exact
D:8661,OMIM:601346,merged_by_name,disease_exact
D:8662,OMIM:212720,merged_by_name,disease_exact
D:8662,ORPHA:1387,merged_by_name,disease_exact
D:8663,OMIM:619420,merged_by_name,disease_exact
D:8664,ORPHA:137862,merged_by_name,disease_exact
D:8665,OMIM:303350,merged_by_name,disease_exact
D:8665,ORPHA:2466,merged_by_name,disease_exact
D:8666,OMIM:613791,merged_by_name,disease_exact
D:8666,ORPHA:331187,merged_by_name,disease_exact
D:8667,OMIM:604308,merged_by_name,disease_exact
D:8667,ORPHA:99715,merged_by_name,disease_exact
D:8668,ORPHA:98851,merged_by_name,disease_exact
D:8669,ORPHA:66661,merged_by_name,disease_exact
D:8670,OMIM:248900,merged_by_name,disease_exact
D:8670,ORPHA:101001,merged_by_name,disease_exact
D:8671,ORPHA:98292,merged_by_name,disease_exact
D:8672,OMIM:154800,merged_by_name,disease_exact
D:8672,ORPHA:66646,merged_by_name,disease_exact
D:8673,ORPHA:251535,merged_by_name,disease_exact
D:8674,ORPHA:2216,merged_by_name,disease_exact
D:8675,ORPHA:2209,merged_by_name,disease_exact
D:8676,ORPHA:411712,merged_by_name,disease_exact
D:8677,ORPHA:251009,merged_by_name,disease_exact
D:8678,ORPHA:97678,merged_by_name,disease_exact
D:8679,ORPHA:96185,merged_by_name,disease_exact
D:8680,ORPHA:96179,merged_by_name,disease_exact
D:8681,ORPHA:96187,merged_by_name,disease_exact
D:8682,ORPHA:96188,merged_by_name,disease_exact
D:8683,ORPHA:96180,merged_by_name,disease_exact
D:8684,ORPHA:96181,merged_by_name,disease_exact
D:8685,ORPHA:96183,merged_by_name,disease_exact
D:8686,ORPHA:261519,merged_by_name,disease_exact
D:8687,ORPHA:98153,merged_by_name,disease_exact
D:8688,OMIM:606394,merged_by_name,disease_exact
D:8689,OMIM:125850,merged_by_name,disease_exact
D:8690,OMIM:613370,merged_by_name,disease_exact
D:8691,OMIM:613375,merged_by_name,disease_exact
D:8692,OMIM:616329,merged_by_name,disease_exact
D:8693,OMIM:616511,merged_by_name,disease_exact
D:8694,OMIM:606392,merged_by_name,disease_exact
D:8695,OMIM:609812,merged_by_name,disease_exact
D:8696,OMIM:125851,merged_by_name,disease_exact
D:8697,OMIM:600496,merged_by_name,disease_exact
D:8698,OMIM:612225,merged_by_name,disease_exact
D:8699,OMIM:610508,merged_by_name,disease_exact
D:8700,ORPHA:141171,merged_by_name,disease_exact
D:8701,OMIM:155000,merged_by_name,disease_exact
D:8702,OMIM:155050,merged_by_name,disease_exact
D:8702,ORPHA:1248,merged_by_name,disease_exact
D:8703,ORPHA:675404,merged_by_name,disease_exact
D:8704,OMIM:277000,merged_by_name,disease_exact
D:8704,ORPHA:247775,merged_by_name,disease_exact
D:8705,ORPHA:3109,merged_by_name,disease_exact
D:8706,ORPHA:57782,merged_by_name,disease_exact
D:8707,OMIM:174800,merged_by_name,disease_exact
D:8707,ORPHA:562,merged_by_name,disease_exact
D:8708,OMIM:248950,merged_by_name,disease_exact
D:8708,ORPHA:2471,merged_by_name,disease_exact
D:8709,OMIM:236700,merged_by_name,disease_exact
D:8709,ORPHA:2473,merged_by_name,disease_exact
D:8710,OMIM:300842,merged_by_name,disease_exact
D:8710,ORPHA:59306,merged_by_name,disease_exact
D:8711,OMIM:608978,merged_by_name,disease_exact
D:8711,ORPHA:3097,merged_by_name,disease_exact
D:8712,OMIM:155140,merged_by_name,disease_exact
D:8713,ORPHA:564,merged_by_name,disease_exact
D:8714,OMIM:249000,merged_by_name,disease_exact
D:8715,OMIM:615397,merged_by_name,disease_exact
D:8716,OMIM:616258,merged_by_name,disease_exact
D:8716,ORPHA:439897,merged_by_name,disease_exact
D:8717,OMIM:617562,merged_by_name,disease_exact
D:8718,OMIM:619879,merged_by_name,disease_exact
D:8719,OMIM:607361,merged_by_name,disease_exact
D:8720,OMIM:614175,merged_by_name,disease_exact
D:8721,OMIM:603194,merged_by_name,disease_exact
D:8722,OMIM:611134,merged_by_name,disease_exact
D:8723,OMIM:611561,merged_by_name,disease_exact
D:8724,OMIM:612284,merged_by_name,disease_exact
D:8725,OMIM:267010,merged_by_name,disease_exact
D:8725,ORPHA:3032,merged_by_name,disease_exact
D:8726,OMIM:613885,merged_by_name,disease_exact
D:8727,OMIM:614209,merged_by_name,disease_exact
D:8728,ORPHA:70588,merged_by_name,disease_exact
D:8729,OMIM:614665,merged_by_name,disease_exact
D:8729,ORPHA:314376,merged_by_name,disease_exact
D:8730,ORPHA:57196,merged_by_name,disease_exact
D:8731,ORPHA:2006,merged_by_name,disease_exact
D:8732,ORPHA:141239,merged_by_name,disease_exact
D:8733,ORPHA:141234,merged_by_name,disease_exact
D:8734,ORPHA:2699,merged_by_name,disease_exact
D:8735,ORPHA:370127,merged_by_name,disease_exact
D:8736,OMIM:155200,merged_by_name,disease_exact
D:8737,ORPHA:101022,merged_by_name,disease_exact
D:8738,OMIM:602199,merged_by_name,disease_exact
D:8739,ORPHA:102000,merged_by_name,disease_exact
D:8740,ORPHA:1309,merged_by_name,disease_exact
D:8741,ORPHA:1332,merged_by_name,disease_exact
D:8742,OMIM:155255,merged_by_name,disease_exact
D:8742,ORPHA:616,merged_by_name,disease_exact
D:8743,ORPHA:251858,merged_by_name,disease_exact
D:8744,ORPHA:251883,merged_by_name,disease_exact
D:8745,ORPHA:98954,merged_by_name,disease_exact
D:8746,OMIM:122100,merged_by_name,disease_exact
D:8747,OMIM:618767,merged_by_name,disease_exact
D:8748,OMIM:300989,merged_by_name,disease_exact
D:8748,ORPHA:622925,merged_by_name,disease_exact
D:8749,ORPHA:97252,merged_by_name,disease_exact
D:8750,OMIM:618273,merged_by_name,disease_exact
D:8751,OMIM:618719,merged_by_name,disease_exact
D:8752,ORPHA:238637,merged_by_name,disease_exact
D:8753,OMIM:249210,merged_by_name,disease_exact
D:8753,ORPHA:2241,merged_by_name,disease_exact
D:8754,OMIM:619351,merged_by_name,disease_exact
D:8755,OMIM:619362,merged_by_name,disease_exact
D:8756,OMIM:619365,merged_by_name,disease_exact
D:8757,OMIM:619431,merged_by_name,disease_exact
D:8758,OMIM:249230,merged_by_name,disease_exact
D:8759,ORPHA:402023,merged_by_name,disease_exact
D:8760,ORPHA:2478,merged_by_name,disease_exact
D:8761,OMIM:604004,merged_by_name,disease_exact
D:8762,OMIM:613925,merged_by_name,disease_exact
D:8763,OMIM:613926,merged_by_name,disease_exact
D:8764,OMIM:620447,merged_by_name,disease_exact
D:8765,OMIM:620448,merged_by_name,disease_exact
D:8766,OMIM:155350,merged_by_name,disease_exact
D:8766,ORPHA:2477,merged_by_name,disease_exact
D:8767,OMIM:249240,merged_by_name,disease_exact
D:8768,OMIM:602501,merged_by_name,disease_exact
D:8768,ORPHA:60040,merged_by_name,disease_exact
D:8769,OMIM:620748,merged_by_name,disease_exact
D:8770,OMIM:603387,merged_by_name,disease_exact
D:8771,OMIM:615937,merged_by_name,disease_exact
D:8772,OMIM:615938,merged_by_name,disease_exact
D:8773,ORPHA:83473,merged_by_name,disease_exact
D:8774,ORPHA:457359,merged_by_name,disease_exact
D:8775,OMIM:261100,merged_by_name,disease_exact
D:8776,OMIM:613839,merged_by_name,disease_exact
D:8776,ORPHA:319651,merged_by_name,disease_exact
D:8777,OMIM:601775,merged_by_name,disease_exact
D:8778,ORPHA:661412,merged_by_name,disease_exact
D:8779,OMIM:249300,merged_by_name,disease_exact
D:8780,OMIM:309300,merged_by_name,disease_exact
D:8780,ORPHA:91489,merged_by_name,disease_exact
D:8781,OMIM:300148,merged_by_name,disease_exact
D:8781,ORPHA:85282,merged_by_name,disease_exact
D:8782,OMIM:224690,merged_by_name,disease_exact
D:8783,OMIM:613800,merged_by_name,disease_exact
D:8784,OMIM:613803,merged_by_name,disease_exact
D:8785,OMIM:613804,merged_by_name,disease_exact
D:8786,OMIM:613805,merged_by_name,disease_exact
D:8787,OMIM:616835,merged_by_name,disease_exact
D:8788,OMIM:617063,merged_by_name,disease_exact
D:8789,OMIM:617564,merged_by_name,disease_exact
D:8790,ORPHA:314451,merged_by_name,disease_exact
D:8791,OMIM:137550,merged_by_name,disease_exact
D:8791,ORPHA:626,merged_by_name,disease_exact
D:8792,ORPHA:97338,merged_by_name,disease_exact
D:8793,OMIM:155600,merged_by_name,disease_exact
D:8794,OMIM:615848,merged_by_name,disease_exact
D:8795,OMIM:609048,merged_by_name,disease_exact
D:8796,OMIM:608035,merged_by_name,disease_exact
D:8797,OMIM:613099,merged_by_name,disease_exact
D:8798,OMIM:613972,merged_by_name,disease_exact
D:8799,OMIM:612263,merged_by_name,disease_exact
D:8800,OMIM:614456,merged_by_name,disease_exact
D:8800,ORPHA:293822,merged_by_name,disease_exact
D:8801,OMIM:615134,merged_by_name,disease_exact
D:8802,OMIM:155700,merged_by_name,disease_exact
D:8803,OMIM:155720,merged_by_name,disease_exact
D:8803,ORPHA:39044,merged_by_name,disease_exact
D:8804,OMIM:606661,merged_by_name,disease_exact
D:8805,OMIM:155755,merged_by_name,disease_exact
D:8805,ORPHA:252206,merged_by_name,disease_exact
D:8806,OMIM:248300,merged_by_name,disease_exact
D:8806,ORPHA:87503,merged_by_name,disease_exact
D:8807,ORPHA:2482,merged_by_name,disease_exact
D:8808,ORPHA:31202,merged_by_name,disease_exact
D:8809,OMIM:155900,merged_by_name,disease_exact
D:8809,ORPHA:2483,merged_by_name,disease_exact
D:8810,OMIM:309350,merged_by_name,disease_exact
D:8810,ORPHA:2484,merged_by_name,disease_exact
D:8811,ORPHA:1879,merged_by_name,disease_exact
D:8812,OMIM:155950,merged_by_name,disease_exact
D:8812,ORPHA:2485,merged_by_name,disease_exact
D:8813,OMIM:305800,merged_by_name,disease_exact
D:8814,OMIM:155980,merged_by_name,disease_exact
D:8814,ORPHA:3034,merged_by_name,disease_exact
D:8815,OMIM:300960,merged_by_name,disease_exact
D:8815,ORPHA:401973,merged_by_name,disease_exact
D:8816,ORPHA:748,merged_by_name,disease_exact
D:8817,ORPHA:99898,merged_by_name,disease_exact
D:8818,ORPHA:319547,merged_by_name,disease_exact
D:8819,ORPHA:574957,merged_by_name,disease_exact
D:8820,OMIM:156000,merged_by_name,disease_exact
D:8821,ORPHA:252046,merged_by_name,disease_exact
D:8822,ORPHA:2495,merged_by_name,disease_exact
D:8823,OMIM:607174,merged_by_name,disease_exact
D:8824,ORPHA:93968,merged_by_name,disease_exact
D:8825,ORPHA:33475,merged_by_name,disease_exact
D:8826,ORPHA:592574,merged_by_name,disease_exact
D:8827,OMIM:618332,merged_by_name,disease_exact
D:8828,OMIM:618333,merged_by_name,disease_exact
D:8829,OMIM:309400,merged_by_name,disease_exact
D:8829,ORPHA:565,merged_by_name,disease_exact
D:8830,OMIM:156190,merged_by_name,disease_exact
D:8831,OMIM:616789,merged_by_name,disease_exact
D:8831,ORPHA:369891,merged_by_name,disease_exact
D:8832,OMIM:300749,merged_by_name,disease_exact
D:8832,ORPHA:163937,merged_by_name,disease_exact
D:8833,OMIM:309480,merged_by_name,disease_exact
D:8833,ORPHA:3052,merged_by_name,disease_exact
D:8834,OMIM:249600,merged_by_name,disease_exact
D:8834,ORPHA:2557,merged_by_name,disease_exact
D:8835,OMIM:300261,merged_by_name,disease_exact
D:8835,ORPHA:85276,merged_by_name,disease_exact
D:8836,OMIM:613670,merged_by_name,disease_exact
D:8836,ORPHA:391372,merged_by_name,disease_exact
D:8837,OMIM:309555,merged_by_name,disease_exact
D:8838,OMIM:609037,merged_by_name,disease_exact
D:8839,OMIM:309560,merged_by_name,disease_exact
D:8839,ORPHA:2824,merged_by_name,disease_exact
D:8840,OMIM:613671,merged_by_name,disease_exact
D:8840,ORPHA:562559,merged_by_name,disease_exact
D:8841,OMIM:156200,merged_by_name,disease_exact
D:8842,OMIM:614256,merged_by_name,disease_exact
D:8843,OMIM:614563,merged_by_name,disease_exact
D:8844,OMIM:615074,merged_by_name,disease_exact
D:8844,ORPHA:363686,merged_by_name,disease_exact
D:8845,OMIM:614113,merged_by_name,disease_exact
D:8846,OMIM:616083,merged_by_name,disease_exact
D:8847,OMIM:616158,merged_by_name,disease_exact
D:8847,ORPHA:438216,merged_by_name,disease_exact
D:8848,OMIM:616351,merged_by_name,disease_exact
D:8849,OMIM:616355,merged_by_name,disease_exact
D:8849,ORPHA:457279,merged_by_name,disease_exact
D:8850,OMIM:616362,merged_by_name,disease_exact
D:8850,ORPHA:457284,merged_by_name,disease_exact
D:8851,OMIM:616521,merged_by_name,disease_exact
D:8852,OMIM:612581,merged_by_name,disease_exact
D:8853,OMIM:616944,merged_by_name,disease_exact
D:8854,OMIM:617061,merged_by_name,disease_exact
D:8854,ORPHA:476126,merged_by_name,disease_exact
D:8855,OMIM:300602,merged_by_name,disease_exact
D:8855,OMIM:617752,merged_by_name,disease_exact
D:8855,ORPHA:600731,merged_by_name,disease_exact
D:8856,OMIM:617787,merged_by_name,disease_exact
D:8857,OMIM:617831,merged_by_name,disease_exact
D:8858,OMIM:618050,merged_by_name,disease_exact
D:8859,OMIM:611096,merged_by_name,disease_exact
D:8860,OMIM:611097,merged_by_name,disease_exact
D:8861,OMIM:611090,merged_by_name,disease_exact
D:8862,OMIM:614249,merged_by_name,disease_exact
D:8863,OMIM:614344,merged_by_name,disease_exact
D:8864,OMIM:614346,merged_by_name,disease_exact
D:8865,OMIM:614340,merged_by_name,disease_exact
D:8866,OMIM:614347,merged_by_name,disease_exact
D:8867,OMIM:614333,merged_by_name,disease_exact
D:8868,OMIM:614342,merged_by_name,disease_exact
D:8869,OMIM:614329,merged_by_name,disease_exact
D:8870,OMIM:614341,merged_by_name,disease_exact
D:8871,OMIM:615162,merged_by_name,disease_exact
D:8872,OMIM:615493,merged_by_name,disease_exact
D:8872,ORPHA:356996,merged_by_name,disease_exact
D:8873,OMIM:615516,merged_by_name,disease_exact
D:8873,ORPHA:329195,merged_by_name,disease_exact
D:8874,OMIM:615541,merged_by_name,disease_exact
D:8874,ORPHA:391307,merged_by_name,disease_exact
D:8875,OMIM:616193,merged_by_name,disease_exact
D:8876,OMIM:616739,merged_by_name,disease_exact
D:8877,OMIM:616887,merged_by_name,disease_exact
D:8878,OMIM:616917,merged_by_name,disease_exact
D:8878,ORPHA:488635,merged_by_name,disease_exact
D:8879,OMIM:617125,merged_by_name,disease_exact
D:8880,OMIM:617188,merged_by_name,disease_exact
D:8881,OMIM:617270,merged_by_name,disease_exact
D:8882,OMIM:618221,merged_by_name,disease_exact
D:8883,OMIM:609313,merged_by_name,disease_exact
D:8883,ORPHA:171851,merged_by_name,disease_exact
D:8884,OMIM:609438,merged_by_name,disease_exact
D:8885,OMIM:601352,merged_by_name,disease_exact
D:8885,ORPHA:1948,merged_by_name,disease_exact
D:8886,OMIM:606242,merged_by_name,disease_exact
D:8887,OMIM:606772,merged_by_name,disease_exact
D:8887,ORPHA:397973,merged_by_name,disease_exact
D:8888,OMIM:309620,merged_by_name,disease_exact
D:8888,ORPHA:1436,merged_by_name,disease_exact
D:8889,OMIM:610156,merged_by_name,disease_exact
D:8889,ORPHA:75858,merged_by_name,disease_exact
D:8890,OMIM:309530,merged_by_name,disease_exact
D:8890,ORPHA:397933,merged_by_name,disease_exact
D:8891,OMIM:300923,merged_by_name,disease_exact
D:8892,OMIM:300928,merged_by_name,disease_exact
D:8893,OMIM:300982,merged_by_name,disease_exact
D:8894,OMIM:300983,merged_by_name,disease_exact
D:8895,OMIM:300984,merged_by_name,disease_exact
D:8896,OMIM:300997,merged_by_name,disease_exact
D:8897,OMIM:301013,merged_by_name,disease_exact
D:8898,OMIM:300957,merged_by_name,disease_exact
D:8898,ORPHA:457240,merged_by_name,disease_exact
D:8899,OMIM:300062,merged_by_name,disease_exact
D:8900,OMIM:300844,merged_by_name,disease_exact
D:8901,OMIM:300428,merged_by_name,disease_exact
D:8902,OMIM:300047,merged_by_name,disease_exact
D:8903,OMIM:300143,merged_by_name,disease_exact
D:8904,OMIM:300046,merged_by_name,disease_exact
D:8905,OMIM:300849,merged_by_name,disease_exact
D:8906,OMIM:300498,merged_by_name,disease_exact
D:8907,OMIM:300436,merged_by_name,disease_exact
D:8908,OMIM:300115,merged_by_name,disease_exact
D:8909,OMIM:300324,merged_by_name,disease_exact
D:8910,OMIM:300210,merged_by_name,disease_exact
D:8911,OMIM:300387,merged_by_name,disease_exact
D:8912,OMIM:300271,merged_by_name,disease_exact
D:8913,OMIM:300355,merged_by_name,disease_exact
D:8914,OMIM:300433,merged_by_name,disease_exact
D:8915,OMIM:300505,merged_by_name,disease_exact
D:8916,OMIM:300848,merged_by_name,disease_exact
D:8917,OMIM:309549,merged_by_name,disease_exact
D:8918,OMIM:300850,merged_by_name,disease_exact
D:8919,OMIM:300577,merged_by_name,disease_exact
D:8920,OMIM:300851,merged_by_name,disease_exact
D:8921,OMIM:300659,merged_by_name,disease_exact
D:8922,OMIM:300699,merged_by_name,disease_exact
D:8923,OMIM:300716,merged_by_name,disease_exact
D:8924,OMIM:300802,merged_by_name,disease_exact
D:8925,OMIM:300803,merged_by_name,disease_exact
D:8926,OMIM:300912,merged_by_name,disease_exact
